21595	5944
83804	81817
44905	21512
15828	102113
95813	34871
55489	90735
59942	1827
6377	87816
23158	91429
1226	71159
2116	49535
21459	112116
32815	3985
16919	33354
80912	81860
10500	3857
92292	93732
35883	46652
68252	31054
104314	46538
110624	61589
85410	83758
47193	36470
76378	81004
17873	10500
46027	41584
68544	62582
14608	94730
54850	10441
1264	112798
79842	7149
1942	95429
104539	39729
8659	49731
99220	113865
10031	7637
78068	14971
114390	55747
52492	44706
10271	25127
89858	102320
13229	34810
14869	5084
78274	54402
80106	14579
89495	85410
4694	76978
102320	79157
7112	92466
46538	99905
77852	35744
73925	35894
217	19669
54031	71822
95813	102295
90710	36725
64192	85018
34738	46391
85219	14636
12305	54940
89858	20768
100446	102836
23158	66074
3640	105946
10392	32590
21789	74295
63080	71410
42333	96899
57727	69534
24922	60646
90397	96218
23545	108823
62695	10915
17117	14812
78701	53794
369	100970
19444	67457
116803	54713
18848	31404
102320	77697
27902	85474
60423	100549
110624	56997
34738	76776
18629	64563
74011	15226
28359	14005
14869	14458
69334	47510
13873	52426
54208	16269
112064	56913
84886	93959
16788	86148
23469	61730
42246	29462
44905	79607
103204	69271
105871	62889
62948	79010
58953	18679
19235	83970
114029	66520
92007	17709
105944	87418
28359	5810
114029	103953
13552	86459
41861	59343
55530	81851
12754	73144
44905	49938
101008	54446
77523	46686
57413	73150
30857	44603
59942	98312
35328	22509
91209	40311
56260	37354
143	60843
52504	77751
75157	13873
28936	104678
50112	28936
80399	16922
113226	79754
9488	115262
87943	41990
42333	75231
98358	6479
80511	68598
42469	21144
18284	104689
30550	53640
86148	61236
18629	33538
31065	43745
77870	6780
51874	95078
82598	116680
67452	59041
52513	52885
74125	29625
41577	49417
10392	70307
12305	79842
77132	51697
56680	105056
11208	73328
8836	59617
26173	112573
51716	61341
71368	67907
110526	77138
30550	17709
102076	79356
15979	47772
103204	54994
70925	111420
68539	31894
10915	15164
67978	78819
92007	89382
13229	71846
66467	7768
65339	61306
32431	83346
103713	66549
31811	10903
42840	37989
48577	14002
10553	100672
74182	101911
101904	86831
21459	20791
49604	85429
43992	9686
23241	21176
41296	79832
114801	66693
199	1536
5645	87427
4429	36580
7978	95405
75201	102831
769	99302
62999	62066
111172	91395
100446	104350
83912	39729
38837	93671
78294	48160
13229	14211
67999	8545
58127	101356
76732	39295
100373	97818
52823	98378
24922	59072
42778	54940
94646	17907
57464	25601
2116	67980
110746	63691
49604	7124
85573	102012
18848	66966
57096	105432
84126	67343
10513	18293
105858	80511
55530	42246
70925	27161
53284	21595
117133	66485
14368	92337
116384	99302
95420	74177
14841	45876
68544	70276
61892	12980
68252	47174
71320	92991
31858	61110
42246	45610
110526	115543
16788	18634
14073	9222
89858	79372
68618	65889
2605	103764
24678	83706
21032	66597
33240	84074
61892	78698
31065	22704
49604	72243
43480	13063
80558	54020
80511	36718
1226	79590
10915	50036
104314	3109
104314	90495
52823	11812
78812	11764
39425	113193
63494	6093
84283	75365
16442	11315
35082	32040
114036	22935
71366	68306
93586	68387
18848	18703
35675	100373
66520	6470
18848	54995
107985	51874
3640	31171
68544	54085
27902	105264
80912	66169
61467	56607
71573	82508
56631	7327
50843	51584
31037	62353
8586	108836
71320	73340
68387	34755
68618	106265
55550	27542
104390	23170
104331	70747
9979	42558
21173	85409
107466	14971
22754	41733
44603	30857
89705	71366
31858	47420
10553	74480
27375	94274
42465	77293
63102	91979
103221	86441
101008	61179
60374	61298
98729	41788
105495	85018
104390	18038
6082	31813
59942	62778
41861	5925
23158	33908
37854	61409
44323	46489
71368	98466
95813	72230
37756	22384
7978	5391
90365	53808
28540	65467
56631	65217
24922	16688
30802	54250
64116	24922
38837	40592
35424	60751
11953	9588
31037	34004
13457	80747
3640	65806
42333	61847
87164	29153
114801	46841
42589	1955
105432	103713
102622	116199
68419	111163
34738	46113
8659	68966
46538	1226
11029	12097
24922	54685
64379	33173
38199	65055
73340	81690
17672	94415
43992	84830
105871	726
87346	106627
63494	87144
107783	67267
143	42772
41192	113835
115122	61710
7357	114390
57464	59512
82524	57665
41555	28835
5913	53039
50843	33384
12305	80742
87346	50741
17365	2476
92007	25634
78701	57046
57096	105539
63691	113425
89495	96106
57043	79453
112401	42657
68419	34696
63494	96665
93859	54857
10790	68632
149	62374
28691	51466
115543	108429
52823	8295
11208	86148
111449	8919
112064	86486
10108	82910
111449	16943
85573	21766
75743	43539
98681	103481
14579	21090
21789	23255
13229	61694
6075	57250
48342	105031
48147	63691
42333	67280
112064	83228
98729	77914
90732	18082
92466	70925
1264	19967
55550	17244
73925	112358
15164	40503
75743	11269
42324	77863
98729	111595
29254	92215
61892	56118
27782	13873
48577	98014
19518	101709
85219	83992
104350	52492
30113	32813
23158	13873
90397	42589
68252	5359
65338	95422
94460	88609
35675	5158
18082	5913
51466	3645
6377	115539
19444	42414
92403	116927
75743	36093
20768	23316
38199	110441
115543	57140
82478	58394
10031	49302
30113	105876
12372	9978
76732	60113
81724	44702
98703	52761
66818	86943
15164	99977
60423	84679
88424	90110
112824	20397
68618	63617
75157	19398
14980	8578
149	107564
27375	2064
344	67999
10915	35612
62792	106051
54685	83738
35774	51767
39809	80484
49604	19853
76336	82336
21173	21515
46538	59520
32301	105495
62999	48287
8586	33041
13457	49601
15979	88669
27375	87004
41523	63919
49855	23170
63525	72219
21789	1540
46652	5913
16919	46182
95385	104266
67783	88015
66316	15035
11208	99905
105649	57888
74125	2842
97155	109266
4694	106578
7021	38441
42246	6129
104390	62330
88537	13803
66467	18062
11029	945
37109	23833
56631	97007
68387	105894
55676	114827
30307	107744
8836	108719
90418	11812
64116	64192
369	104246
28691	79553
82524	32480
23073	79882
111163	88866
45158	114622
54389	48152
31037	10299
65338	91720
15240	115587
6377	72916
2605	104945
110863	69731
69845	37355
89858	14324
34738	116199
28502	86697
79857	97155
101117	116162
15828	14084
67333	89858
103584	47255
28502	108596
13413	113508
106808	5639
66597	25705
14896	33257
76732	76352
19235	51924
8586	51180
89197	80912
23545	39399
6082	45344
21173	32977
114029	41250
116384	45378
6075	97101
41523	85236
23988	15949
54208	113851
18082	223
76336	63459
109196	71980
104331	98920
30559	64879
24888	51085
31065	107028
72357	98491
72735	56355
36759	88838
69334	104163
3151	49238
92292	22556
99220	91768
19235	61600
111774	61751
90796	27815
104431	50112
89858	93780
85410	105495
6040	20983
106808	74934
71573	69607
76965	50190
40550	23305
43419	7393
20768	23471
114694	14246
92403	83025
6377	48753
113252	40153
52040	82642
1226	44791
39866	4908
112369	16485
50825	110835
63080	48877
36759	97055
61467	86104
69690	66592
113226	115736
94646	28936
93364	114728
2116	97461
32815	63603
105871	52613
52104	54789
40156	96211
17709	103318
102836	93754
37737	15035
102320	21032
3118	12199
42811	84563
55676	47697
14575	36468
63525	102554
35883	42811
44905	74789
11812	59232
28066	99281
111584	33846
64379	2977
67457	61433
7978	36019
116178	85179
1342	77096
56631	60952
40156	63584
38837	57453
42751	5820
79832	28359
103713	103173
10903	88011
56631	89527
61298	88436
45321	106621
6075	74833
20984	84983
113226	27194
23469	100446
52492	46538
16788	97476
30802	16788
71573	87438
23170	92007
68387	38689
95420	78865
68387	83924
39425	94481
80399	6401
71725	67452
77492	59142
98703	1060
41555	100266
16747	69619
61298	17591
39954	99907
9101	17482
369	10101
73767	53537
8159	18874
73767	64243
2779	29654
43419	61887
88537	84579
8337	50190
68618	79753
18932	74573
5913	41296
38837	94799
17768	96908
61766	92700
24922	28
114801	58175
66467	96584
22754	26182
68252	2625
45321	54724
49604	35573
18629	77148
77863	25416
31065	18199
113193	93997
1342	8833
9488	89802
61847	72642
10903	33319
76965	78068
60423	55728
87943	13823
39425	74332
68595	35328
103318	54364
109196	53287
46538	64116
17365	26314
143	26819
88046	85394
38624	59981
111790	5432
78274	7671
25832	7283
37577	29995
80511	39160
46686	47973
8586	79898
64192	104350
101904	67516
21032	31354
46494	21029
95385	82416
46027	13154
3118	17138
90241	73998
56252	113416
20217	37178
48577	7432
4694	95687
2842	87844
105432	79372
107832	55530
98358	73909
64161	4105
107985	73925
64379	103546
14073	89822
57464	89298
20562	78530
114625	114330
52040	20437
97155	96161
101904	23831
16834	22583
79888	59
15035	83300
18629	65184
68677	47721
22957	2218
115591	55415
68618	25826
92099	55661
28359	87271
29090	101635
114801	63556
30857	65343
10062	103970
116384	42045
55676	46469
112235	15216
11953	29603
12754	104812
64379	32782
94646	4047
42840	91360
90365	54986
18082	17367
31950	88666
77492	18324
6040	96962
84393	105636
21789	494
115425	31200
45560	116512
22369	77441
34738	9130
23077	77193
41192	39459
42811	44905
11029	115974
95420	12265
89705	106314
66520	23332
66966	83507
114104	66670
29375	54208
100715	15713
52492	76126
5810	40467
20768	5192
87943	82214
26173	56210
14869	114626
1264	20322
109196	78264
49857	62373
36019	71330
37396	37545
24888	44033
64629	40977
8586	87421
3151	29829
40205	35082
100672	63575
38975	11772
54061	8450
37395	54401
14246	8959
12305	115425
116178	56592
82478	106600
65339	95569
96401	13911
75365	25473
13873	74182
41555	92758
36870	50507
110746	33699
115425	80056
65339	84359
57870	23073
104539	59217
46686	7670
30408	41925
101904	72882
57043	69224
67999	86315
59942	71293
1658	5587
30857	11363
93364	102977
24678	18773
105871	57436
76336	17344
65339	51247
32431	275
37396	58990
68544	78071
15035	112192
110863	93915
81724	23167
110624	100704
35082	85195
113252	45190
20562	31008
43480	81425
54208	87438
42811	14034
57464	108260
111012	60716
17138	15164
115591	83627
81763	85072
369	85165
13930	20950
38837	45715
16345	26314
114601	61235
39633	51273
75743	99108
41861	85330
1955	85018
104793	92067
83832	33461
6082	94586
67457	97155
43419	72213
35741	62620
68677	67480
6040	28281
74182	109122
57043	114796
61892	90710
114601	53381
102936	100873
54591	88838
103713	92972
112064	102964
80558	95876
90710	42490
35675	107916
6075	36903
102480	47311
83832	43809
104331	37199
5913	112322
30307	56763
31065	70583
102936	3091
5810	116073
105649	87196
107783	101196
14246	52284
116570	100669
76965	96583
12189	92949
103764	111584
92099	6975
41577	9291
2779	60683
47551	81763
74125	56628
50843	66185
27640	114815
35675	55351
74182	3433
83832	1344
8586	3236
51874	84306
55676	23581
8159	25356
54591	18903
83879	19531
369	37264
69334	113418
66597	34760
43419	85821
19518	96801
10271	72413
14980	63331
10790	63078
82524	92905
40156	22998
36759	36194
12305	93880
90365	89527
14073	103713
64116	17768
39769	85410
41192	80390
111012	55807
20768	106205
66467	65068
3151	63575
40156	75120
70925	99658
14841	20249
89142	19758
45158	20771
50112	111449
114625	19847
24922	99143
62948	110624
11029	32485
16788	16878
68774	115795
71368	85411
73767	69647
50825	8707
27792	19650
42840	49999
39425	3151
73767	34195
117133	83879
369	31542
93997	73104
27640	114007
78065	92603
44323	1154
369	17747
42469	82346
37132	55931
17365	40246
16345	85651
65068	31539
97155	85557
97155	47129
27375	105510
95429	84090
78068	69768
30559	28153
16345	86519
116099	47323
45560	36860
79520	78777
10031	19235
59820	55571
38199	81004
89326	64769
64161	33587
105944	83277
87943	45791
99249	37658
51860	5838
110863	90778
13413	17342
5810	101632
88537	13763
63102	17397
81724	83152
41861	85447
18629	67476
89527	76085
99905	31068
19235	4475
69845	85528
99905	44905
54061	87542
71368	102435
35082	74046
55550	32041
83706	103764
73925	43120
5645	101923
68544	89945
65068	112748
8201	69334
104539	35718
61306	14408
116803	99401
98019	71366
20768	90057
14980	39042
116803	39002
12361	37837
17197	90264
66966	107529
98729	62716
46538	30200
51860	47132
111790	83216
68387	15485
105495	107718
36870	12666
54031	7440
14073	83804
117133	3862
32791	63102
5645	91575
66837	24922
84393	99617
111449	109540
63575	41468
80558	40804
114029	27898
2842	68252
6887	75972
117133	116382
5913	30880
62792	40424
1942	92007
55676	114158
60423	28171
52492	42589
100373	87148
112824	73927
70218	112113
44323	20695
62999	70838
71368	53279
53284	12593
11208	97620
20217	79520
75201	28884
26179	61766
87164	59565
23077	48897
67999	112479
3151	78322
55676	94030
199	99508
30550	78777
50112	33530
80511	11346
49604	90907
105495	11075
149	69124
20796	39796
34738	49916
2680	111638
100715	108114
58953	39878
70986	4713
13229	59032
49857	64625
39729	10655
104390	40162
78812	110561
40550	29720
16706	104793
769	26173
6075	83465
1942	110624
31950	7580
102642	52662
84283	73172
100715	100741
68595	41296
89527	83638
47551	38831
30857	76368
81724	30260
70936	115778
100672	53289
99249	46395
13413	112066
8836	101597
98428	12754
46686	10593
14579	113193
51874	107113
114801	64608
45313	85339
30307	26984
8159	52484
26314	54645
80511	78777
31065	21032
23545	60919
344	50581
17672	7418
34738	63361
67783	39679
30550	64116
104539	27162
54031	10445
40380	74782
66837	26314
104314	88823
71694	21561
93859	45844
113193	101988
88046	69524
23988	54949
75201	18240
77870	73482
50843	24475
23073	24343
67978	87853
55530	61139
95813	49972
31950	18413
68252	104960
102155	97746
116178	72026
31950	20040
63162	28505
6040	111170
105539	83683
89142	76287
82968	33083
8586	104915
116178	108766
398	85018
60423	52500
91842	111384
57727	65525
105466	8659
6075	36768
42490	10840
107832	28936
199	93647
23988	29176
92731	114694
16788	5181
54439	42103
14841	1243
42629	46811
110360	71809
49074	97672
63575	5944
69690	41580
114801	48146
30559	13405
114694	68648
111790	32389
103584	63044
53284	96337
12189	93695
35082	63774
47551	50040
75157	44200
28502	56541
30550	47750
56260	115573
67452	109223
57096	581
73925	62019
41555	45035
32301	80625
98358	89339
60423	7547
67457	71632
75743	86363
106989	54439
116099	102836
88074	17597
8337	108402
48577	113048
2728	5848
90418	37379
59871	22386
99905	15035
23988	7357
21595	82343
61467	27902
58096	81373
56252	82042
73925	59607
78264	52810
79372	56282
109499	56181
41577	25360
89527	33679
5810	98166
2116	10906
16747	80533
8337	51162
60374	113153
116199	113193
100373	21582
112824	3600
28972	96609
69690	95543
42333	71817
100446	113193
82765	71366
15164	24834
24888	15714
98358	32028
114694	85018
65068	25526
75157	76825
76064	96987
90365	108947
57584	74754
71366	47875
79372	64465
41192	88306
114694	88300
29090	84283
14869	95853
7021	50731
69690	40859
42589	31037
99220	6111
93859	73406
93997	72101
398	41377
79857	10915
31858	49929
57584	68595
50289	68783
82968	10121
48577	93859
54389	85018
61679	54967
57464	13980
88784	26179
18680	57584
61306	45404
113226	79257
116199	61847
12305	15061
67632	80827
59650	47606
14896	23372
55550	3863
16788	57364
63691	96094
62999	20529
22957	25
67978	45069
13457	42731
11953	37890
73672	46430
398	85857
17709	30802
84886	103016
32815	467
37854	60178
22957	33194
81724	41990
105031	90114
49604	55808
92292	91677
20768	109462
26179	101410
114029	80639
1264	79141
369	108329
38837	37755
42589	66900
23077	39986
47193	71865
37756	30147
32040	64116
2779	30096
66520	27441
89495	83706
43480	18038
55530	30333
8836	94878
23241	100186
16788	38199
10553	14579
34738	69324
76336	31
27640	82609
31065	92403
2728	59594
97475	16542
90495	86796
13552	64473
217	49294
112369	10188
44323	19280
13229	1929
35675	89794
5913	115907
114801	34897
16539	48342
113252	98429
15828	111382
109196	12398
111172	32467
13930	15256
80558	6788
20217	79290
67457	26117
6040	4575
93364	28936
45158	88571
6525	80980
74455	16345
31950	106603
102155	48146
116803	96929
105466	3483
73340	9853
65338	112992
73767	29190
71179	71094
56260	17709
116803	50332
44905	60625
45158	92813
22957	60542
1474	64389
84126	68519
55676	78412
42840	115602
30113	44506
72357	29218
62486	114170
3081	18806
112369	50200
27640	53455
52492	69878
40550	91482
90418	35082
101904	6475
107832	15164
85410	67093
55676	62415
34738	43574
10903	113263
39633	77484
13873	45115
66597	28893
16919	60722
78068	102906
49604	36647
61467	62868
61847	9866
17365	106235
73925	112014
94730	78798
93959	35082
23241	37055
35612	16269
65338	39501
69690	79203
102076	88145
105871	20770
398	103481
111774	104734
71179	52835
75218	95569
45560	72548
46652	24877
32301	27783
71320	36045
39769	27009
15828	34479
103204	63008
70346	12808
2680	28359
67731	7923
93859	36800
61306	71104
75743	61701
79910	55838
70925	54897
20796	18287
20950	68774
6040	59446
23469	79520
80478	6267
90898	75831
35082	22155
28936	38978
15035	13623
9897	35227
105871	112671
23158	6853
106808	27162
13229	89997
52498	90365
43480	108312
100672	104350
89197	44603
6082	75964
101635	7960
93364	83353
16442	37527
43387	10553
28502	93074
30559	77523
41555	88522
89705	47155
6075	39932
54389	92877
42333	82221
50825	32730
41555	20338
87346	4558
62948	93959
45158	45941
113252	100685
89142	26020
143	40861
21032	80912
63080	72357
77870	46280
62948	35424
79087	38840
80106	66922
55676	50461
75365	74068
83120	58716
105649	57528
12846	10511
143	9616
22957	96341
27902	17805
42840	57652
30857	68046
42778	55009
30550	101108
60706	54591
108429	95865
88838	54878
90365	46092
55676	78692
31950	34368
10108	32576
88046	70467
54439	104683
28066	38501
68539	113193
10062	1783
79857	95569
3229	115014
85219	55503
20562	1846
7905	27408
63102	3625
43099	50823
66966	8745
83120	26967
49390	50112
68774	81851
90057	95749
61847	78157
76732	104038
11953	18703
76064	100539
37132	52033
23469	13921
99249	48445
4694	19312
80558	11852
14073	80876
16919	82598
113520	52856
4429	49699
95813	30659
81724	61892
16442	88791
115591	43122
13413	24083
39425	38822
93364	106003
24922	39175
16788	53330
82524	107225
45321	58873
113252	46557
71179	23591
28066	31858
10553	88838
30802	33860
54685	54358
18629	70830
2533	103764
57464	15895
74125	36393
50825	104729
77870	34687
18629	7275
73925	14246
67783	39400
36019	42778
47551	86245
28066	90027
1264	2754
109196	97389
16345	15035
31811	52284
37396	103227
90365	67497
81763	28208
98681	31234
55489	63839
62948	103713
103221	115597
102320	93959
48577	90495
98729	71885
37577	97120
78812	19313
67452	109957
37395	88685
92403	60827
63691	52963
20217	103642
7021	86930
1474	14860
112824	55116
53284	5982
40156	75189
35883	13873
31858	110649
24888	31750
44323	77387
67457	61999
23241	111886
88046	110433
20768	33354
113193	14418
44905	13413
26179	104686
111790	26141
93586	62486
66373	7978
41469	27955
52040	72993
24997	22705
109007	71989
36019	113828
66467	108907
54685	17397
106989	90397
66520	56951
80399	3589
68618	93532
63102	59821
83664	82598
104314	38497
43419	52725
90710	105649
85219	110772
369	100052
105466	110591
15828	52764
79087	63162
66597	39425
63102	6887
41555	25707
42751	32998
17709	78264
42246	11222
37756	18461
57858	88074
57727	44364
42333	6113
36718	35082
65338	111505
46686	101729
98320	17197
14579	89705
8586	59530
115122	102223
27375	19582
6377	72425
68677	88888
76378	97482
35328	66083
78065	115566
23988	108558
38199	64116
30307	5317
40550	28755
56252	94948
83804	13873
113891	20796
52823	107354
51874	13250
55489	104682
89495	68539
30857	48376
43992	76452
13229	54047
27375	104250
49074	115626
61298	107447
71179	24970
55676	94532
48577	84886
46686	72085
76732	107466
75743	81806
9897	31811
12846	62790
73088	27793
12846	85018
14141	112824
59072	31497
27640	71179
98681	62697
52498	64192
75157	11930
43992	100667
3640	67999
88780	54873
35741	37397
105495	93460
48577	95909
39425	83293
84393	93323
143	60423
52823	85018
14368	28932
107985	87802
22369	13420
69334	96106
70925	88330
2779	102230
37577	61927
57413	80164
32791	51589
32815	86626
27792	58143
21595	5913
11953	59981
83120	13878
96106	75157
10790	83778
55550	26783
88424	103151
81503	27123
36019	41280
88046	58110
46686	51911
113520	15692
68677	10951
110863	86626
66597	5810
78264	77915
3151	13919
38199	82953
116199	49604
56441	42555
92292	31254
111449	57749
369	43824
2605	78214
17672	13891
45158	5138
25832	63414
30113	25330
42751	112401
7021	77777
10271	96662
104390	85410
103221	15768
90365	2582
344	106989
27540	70815
82598	56773
101904	114801
37737	74125
83120	90672
30307	8342
27902	82478
114104	62385
103764	32040
24678	65010
87346	104740
33240	113891
52492	42212
78065	20729
108429	58824
109122	85410
59942	87259
71320	110685
17197	81503
77863	11208
47551	50977
54850	38434
111790	115978
38199	59871
39425	90231
67452	9546
41296	116099
83683	78068
51466	64850
57413	28366
99905	113894
89142	56459
91209	23910
63201	23170
55676	100106
39633	68618
44905	66083
51466	51308
91842	70278
63691	15035
60195	74525
104541	54031
12846	114391
42490	52492
116178	38491
7357	68774
9588	100460
27710	111584
68387	64889
27375	20227
99220	16225
64330	5913
102836	79356
9488	33817
17365	54364
19235	18629
69334	105539
75743	15965
80511	75143
28066	25384
22957	50289
28661	28936
12670	67119
17365	48327
104314	22732
88046	61532
1955	108908
8159	55826
23158	66316
78065	4331
103713	36356
65247	46822
110746	37381
55530	110830
98729	80702
110863	35209
49604	24783
24888	16991
111584	48577
6040	115667
78264	25095
89142	10390
13229	730
44905	56680
67632	45917
21999	3178
17768	17651
42469	18287
89142	94471
16919	32301
92067	85723
106808	77049
14608	16453
56680	89858
82478	99685
47970	56402
67452	66397
23158	53536
71179	15321
29254	61892
44905	113891
73485	79779
98358	107980
66083	99260
19518	49264
49074	69129
72357	96347
46686	85048
23073	30260
54061	20950
54591	75157
90796	103559
6082	29364
52823	92873
73855	92731
80511	28951
91842	78041
71980	24678
10271	25876
2533	27009
38837	104940
19518	115026
26173	8890
113226	50556
10903	58201
103764	39866
50825	17232
17768	99063
116570	97946
103221	23484
64116	14918
93264	83804
90365	114943
114601	13189
2605	21972
116099	62948
10903	63367
